,web site,title,handle,body_html,published_at,updated_at,created_at,product_type,price,sku,available,image
51,https://completedworks.com/,F32 - Gold Vermeil Earrings,f32,"Volumes of intricately entangled 14ct yellow gold vermeil form this pair of
elegant earrings made in recycled sterling silver.

",2021-04-16T16:29:51+01:00,2021-06-14T11:35:20+01:00,2021-04-01T15:10:28+01:00,,395.00,F32,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-6-F32.jpg?v=1619087141
52,https://completedworks.com/,F36 - Gold Vermeil Bracelet,f36,"The illusion of two bands of energetically intertwined gold vermeil come
together in this elegant cuff created using recycled sterling silver.

",2021-04-16T16:23:46+01:00,2021-06-25T15:09:23+01:00,2021-04-01T15:14:26+01:00,Bracelet,350.00,F36,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-10-F36.jpg?v=1619087003
53,https://completedworks.com/,F38 - Gold Vermeil Earrings,f38,"

Intricately looping strands of 14ct yellow gold vermeil are shaped into
elegant crescents in this pair of earrings, made from recycled sterling
silver.

",2021-04-16T16:15:56+01:00,2021-06-25T15:09:05+01:00,2021-04-01T15:14:04+01:00,Earrings,355.00,F38,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/F38-style-image-2.jpg?v=1619086894
54,https://completedworks.com/,F39 - Gold Vermeil and Freshwater Pearl Earrings,f39,"A pair of earrings formed from flowing coils of 14ct gold vermeil finished
with freshwater pearls.

",2021-04-16T16:10:15+01:00,2021-06-25T15:09:05+01:00,2021-04-01T15:11:28+01:00,Earrings,195.00,F39,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-11-F39.jpg?v=1617896493
55,https://completedworks.com/,F40 - Gold Vermeil and Baroque Pearl Earrings,f40,"Organic pair of drop earrings formed from asymmetric coils of 14ct gold
vermeil finished with unique baroque pearls.

",2021-04-16T16:05:33+01:00,2021-07-12T15:46:22+01:00,2021-04-01T15:12:20+01:00,Earrings,275.00,F40,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-18-F40.jpg?v=1619086920
56,https://completedworks.com/,F41 - Gold Vermeil and White Topaz Ring,f41-gold-vermeil-recycled-ring,"An elegant gold vermeil ring created from a continuous spiral of recycled
sterling silver plated with 14ct gold vermeil and pave set with white topaz

",2021-04-16T15:57:44+01:00,2021-07-11T11:00:29+01:00,2021-04-08T16:42:39+01:00,Rings,255.00,F41S,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Ring-in-White-Topaz-Time-In-Reverse-1-3.jpg?v=1620829420
57,https://completedworks.com/,F41 - Gold Vermeil and White Topaz Ring,f41-gold-vermeil-recycled-ring,"An elegant gold vermeil ring created from a continuous spiral of recycled
sterling silver plated with 14ct gold vermeil and pave set with white topaz

",2021-04-16T15:57:44+01:00,2021-07-11T11:00:29+01:00,2021-04-08T16:42:39+01:00,Rings,255.00,F41M,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Ring-in-White-Topaz-Time-In-Reverse-1-3.jpg?v=1620829420
58,https://completedworks.com/,F41 - Gold Vermeil and White Topaz Ring,f41-gold-vermeil-recycled-ring,"An elegant gold vermeil ring created from a continuous spiral of recycled
sterling silver plated with 14ct gold vermeil and pave set with white topaz

",2021-04-16T15:57:44+01:00,2021-07-11T11:00:29+01:00,2021-04-08T16:42:39+01:00,Rings,255.00,F41L,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Ring-in-White-Topaz-Time-In-Reverse-1-3.jpg?v=1620829420
59,https://completedworks.com/,F37 - Gold Vermeil and White Topaz Earrings,f36-earrings-1,"A pair of hanging earrings featuring cascades of looping gold vermeil created
using recycled silver and set with white topaz.

",2021-04-16T15:51:56+01:00,2021-06-25T15:09:36+01:00,2021-04-08T16:40:11+01:00,Earrings,245.00,F37,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-4-F37.jpg?v=1617896427
60,https://completedworks.com/,R2097 - Gold Vermeil and White Topaz Earrings,r2097,"A pair of elegant earrings created using recycled sterling silver plated in
14ct yellow gold vermeil and pave set with white topaz.

",2021-04-16T15:46:02+01:00,2021-07-13T22:02:19+01:00,2021-04-01T15:14:59+01:00,,365.00,R2097,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-and-White-Topaz-Earring-R2097-Time-In-Reverse-1-4.jpg?v=1621326069
61,https://completedworks.com/,F42 - Gold Vermeil Pendant,f42,"A compact form of energetically coiled gold vermeil plated recycled sterling
silver hangs elegantly in this pendant presented on a matching gold vermeil
chain.

",2021-04-16T15:39:56+01:00,2021-06-23T22:45:07+01:00,2021-04-01T15:13:36+01:00,Necklace,225.00,F42,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-15-F42.jpg?v=1619087045
62,https://completedworks.com/,F44 - Gold Vermeil Collar,f44,"Energetic paths of spiralling gold vermeil are shaped around the neck into
this elegant collar.

",2021-04-16T15:33:24+01:00,2021-07-13T09:56:02+01:00,2021-04-01T15:12:47+01:00,Necklace,485.00,F44,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-3-F44.jpg?v=1619086950
63,https://completedworks.com/,F45 - Gold Vermeil Earrings,f45,"This pair of elegant earrings is made of intersecting spirals and created with
recycled sterling silver plated in 14ct yellow gold vermeil.

",2021-04-16T15:27:29+01:00,2021-06-24T17:33:35+01:00,2021-04-01T15:11:56+01:00,Earrings,175.00,F45,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-14-F45.jpg?v=1617896800
64,https://completedworks.com/,P21 - Freshwater Pearl Ear Cuff,p21-freshwater-pearl-ear-cuff,"Droplets of freshwater pearls climb around the ear in this elegant ear cuff
created with recycled sterling silver plated with 14ct yellow gold vermeil.

",2021-04-16T15:22:00+01:00,2021-06-30T19:10:09+01:00,2021-04-08T16:47:24+01:00,Earrings,495.00,P21,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-7-P21.jpg?v=1624875685
65,https://completedworks.com/,P22 - Freshwater Pearl and Gold Vermeil Rings,p22-rings,"A pair of rings formed with freshwater pearls following gold vermeil halo
bands.

",2021-04-16T15:15:25+01:00,2021-06-28T12:21:15+01:00,2021-04-08T16:48:29+01:00,Rings,465.00,P22-5.5-G,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-13-P22.jpg?v=1622032112
66,https://completedworks.com/,P22 - Freshwater Pearl and Gold Vermeil Rings,p22-rings,"A pair of rings formed with freshwater pearls following gold vermeil halo
bands.

",2021-04-16T15:15:25+01:00,2021-06-28T12:21:15+01:00,2021-04-08T16:48:29+01:00,Rings,465.00,P22-7-G,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-13-P22.jpg?v=1622032112
67,https://completedworks.com/,P22 - Freshwater Pearl and Gold Vermeil Rings,p22-rings,"A pair of rings formed with freshwater pearls following gold vermeil halo
bands.

",2021-04-16T15:15:25+01:00,2021-06-28T12:21:15+01:00,2021-04-08T16:48:29+01:00,Rings,465.00,P22-8.5-G,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-13-P22.jpg?v=1622032112
68,https://completedworks.com/,P26 - Freshwater Pearl Pendant,p26,"An organically shaped circle of freshwater pearls presented on a 14ct yellow
gold vermeil chain.

",2021-04-16T15:07:46+01:00,2021-06-30T09:56:25+01:00,2021-04-01T15:13:11+01:00,Necklace,285.00,P26,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-and-Pearl-Pendant--p26-Time-in-Reverse-4-1.jpg?v=1620742624
69,https://completedworks.com/,The Coming of Wisdom with Time - Gold Vermeil Earrings,ss21-f34,"

Description.  

**In stock: order before 12pm GMT for same week-day despatch**

Details

The piece is thoughtfully handcrafted in sterling silver.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2021-04-01T10:40:27+01:00,2021-07-13T22:02:06+01:00,2021-01-14T15:55:46+00:00,Earrings,195.00,F34,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/f34-style2.jpg?v=1616685685
70,https://completedworks.com/,Deep State - Gold Vermeil Bracelet,h09b-cuff,"

Description.  

**In stock: order before 12pm GMT for same week-day despatch**

Details

The piece is thoughtfully handcrafted in sterling silver.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2021-04-01T10:39:44+01:00,2021-06-30T22:16:26+01:00,2021-03-17T11:11:28+00:00,Bracelet,255.00,H09B,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/06_20200922_COMPLETEDWORKS_0122.jpg?v=1616686098
71,https://completedworks.com/,Dossing About - Platinum Plated Sterling Silver Pendant,dossing-about-platinum-plated-sterling-silver-pendant,"

Strands of metal energetically knot around each other to form a spherical
pendant necklace. Secured with a clip fastening.

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in recycled sterling silver and plated
in platinum. The height of the piece is 9mm and its width is 10mm. The length
of the chain is 20 inches.

Good to know

* Made in recycled sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2021-03-25T17:03:33+00:00,2021-06-25T15:08:52+01:00,2021-03-25T16:44:27+00:00,Necklace,155.00,F19-M-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks_pendants_086570ff-0a01-4f2c-9da8-da3e36178c77.png?v=1616690670
72,https://completedworks.com/,Crunched: A Tale of Abandoned Legal Strategies - Platinum Plated Ring,crunched-a-tale-of-abandoned-legal-strategies-platinum-plated-ring,"

Description.  

**Custom made - Despatch in 2-3 weeks**

Details

The piece is thoughtfully handcrafted in sterling silver.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2021-03-25T16:36:13+00:00,2021-06-25T14:17:31+01:00,2021-03-25T14:09:19+00:00,Rings,295.00,R2096-M-8.5-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Crunched-Silver-Ring.jpg?v=1617871332
73,https://completedworks.com/,Crunched: A Tale of Abandoned Legal Strategies - Platinum Plated Ring,crunched-a-tale-of-abandoned-legal-strategies-platinum-plated-ring,"

Description.  

**Custom made - Despatch in 2-3 weeks**

Details

The piece is thoughtfully handcrafted in sterling silver.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2021-03-25T16:36:13+00:00,2021-06-25T14:17:31+01:00,2021-03-25T14:09:19+00:00,Rings,295.00,R2096-M-9.5-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Crunched-Silver-Ring.jpg?v=1617871332
74,https://completedworks.com/,Crunched: A Tale of Abandoned Legal Strategies - Platinum Plated Ring,crunched-a-tale-of-abandoned-legal-strategies-platinum-plated-ring,"

Description.  

**Custom made - Despatch in 2-3 weeks**

Details

The piece is thoughtfully handcrafted in sterling silver.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2021-03-25T16:36:13+00:00,2021-06-25T14:17:31+01:00,2021-03-25T14:09:19+00:00,Rings,295.00,R2096-M-10.5-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Crunched-Silver-Ring.jpg?v=1617871332
75,https://completedworks.com/,Flow - Single Earring,flow-single-earring,"

A signature piece of the Tied Collection, Flow was inspired by the concentric
circles of Amsterdam’s canals, as referenced in Albert Camus “The Fall”. In
this ‘Flow’ earring a strand of sterling silver moves in a dynamic spiral
across the ear. This ‘Flow’ earring is thoughtfully crafted in sterling silver
and secured with an earring post and butterfly back.

  

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in sterling silver and is available with
platinum or 14ct yellow gold plating.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2021-03-17T11:14:12+00:00,2021-06-24T17:30:26+01:00,2021-01-28T15:55:37+00:00,Earrings,135.00,H07-M,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Jewellery-Silver-Earring-Flow-1-single.jpg?v=1612452307
76,https://completedworks.com/,Flow - Single Earring,flow-single-earring,"

A signature piece of the Tied Collection, Flow was inspired by the concentric
circles of Amsterdam’s canals, as referenced in Albert Camus “The Fall”. In
this ‘Flow’ earring a strand of sterling silver moves in a dynamic spiral
across the ear. This ‘Flow’ earring is thoughtfully crafted in sterling silver
and secured with an earring post and butterfly back.

  

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in sterling silver and is available with
platinum or 14ct yellow gold plating.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2021-03-17T11:14:12+00:00,2021-06-24T17:30:26+01:00,2021-01-28T15:55:37+00:00,Earrings,135.00,H07-M-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Jewellery-Silver-Earring-Flow-1-single.jpg?v=1612452307
77,https://completedworks.com/,Notsobig Scrunch - Sterling Silver Earrings,notsobig-scrunch-silver-earrings,"

Description.  

**In Stock: Order before 12pm GMT for same weekday despatch** Details

The piece is thoughtfully handcrafted in sterling silver.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

* It is certified in accordance with the Hallmarking Act 1973

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

",2021-03-17T11:13:38+00:00,2021-06-23T22:44:11+01:00,2021-03-17T11:05:22+00:00,Earrings,285.00,R2093-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Gold-Vermeil-Earrings-Notsobig-Scrunch-1-10_4af4f687-9a11-4400-917a-d54145c29876.jpg?v=1619083821
78,https://completedworks.com/,Flow - Platinum Plated Sterling Silver and White Topaz Earrings,platinum-plated-sterling-silver-and-white-topaz-earrings,"

A signature piece of the Tied Collection, Flow was inspired by the concentric
circles of Amsterdam’s canals, as referenced in Albert Camus “The Fall”. In
these ‘Flow’ earrings a strand of platinum plated sterling silver moves in a
dynamic spiral across the ear. Decorated with white topaz gemstones, each
earring is secured with an earring post and butterfly back.

**In Stock: Order before 12pm GMT for same weekday despatch**

Details

The piece is thoughtfully handcrafted in sterling silver and plated in
platinum with white topaz gemstones.

Good to know

* Made in solid sterling silver

* Ethically sourced materials

* One year guarantee

Shipping

Delivery is free within UK, EU and USA. Delivery to all other destinations is
subject to a single fee of £20 per order.

For more information on shipping click here

  

",2021-02-24T12:18:56+00:00,2021-07-12T09:18:52+01:00,2021-02-18T16:24:48+00:00,Earrings,205.00,V024-P,True,https://cdn.shopify.com/s/files/1/0287/2180/7465/products/Completedworks-Jewellery-1001-silver.jpg?v=1614591692
